OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Region,City,ProductCategory,ProductSubCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Profit,PaymentMode,ShipMode,Returned,CustomerSegment,SalesPerson,Rating,Month,Year,DeliveryDate,Feedback,Supplier,Country,CostPrice,Margin,Tax,product_key_match,item_id,short_description,link,width,height,depth,designer
O1067,2024-09-08,2024-09-13,CUST888,John Smith,Asia,Shanghai,Storage,Shelving Unit,BILLY Bookcase,6.0,271.04,0.2,1297.9,487.68,Credit Card,Standard Class,No,Consumer,Omar Hassan,5.0,9.0,2024.0,2024-09-17,Excellent,FurniMart,China,153.38,37.57,102.34,BILLY,263850.0,"        Bookcase,          80x28x202 cm",https://www.ikea.com/sa/en/p/billy-bookcase-white-00263850/,80.0,202.0,28.0,Gillis Lundgren
O1068,2023-02-04,2023-02-09,CUST101,Priya Sharma,North America,New York,Kitchen,Appliances,TILLREDA Portable Induction Hob,2.0,957.28,0.0,1914.56,609.11,PayPal,Second Class,No,Corporate,Emily White,4.0,2.0,2023.0,2023-02-14,Positive,OfficeHub,USA,507.99,31.81,158.46,TILLREDA,,,,,,,
O1069,2024-06-28,2024-07-01,CUST790,Michael Brown,Europe,Madrid,Textiles,Bedding,FÄLTSKÄR Sheet Set,4.0,993.45,0.0,3973.8,1298.12,UPI,Standard Class,No,Home Office,Rohit Kumar,5.0,6.0,2024.0,2024-07-06,Neutral,IKEA Industry,Spain,504.6,32.67,371.48,FÄLTSKÄR,,,,,,,
O1070,2023-11-13,2023-11-18,CUST991,Jessica Lee,Asia,Tokyo,Furniture,Chairs,ADDE Chair,15.0,11.2,0.05,159.6,69.83,NetBanking,Same Day,No,Consumer,Anita Desai,3.0,11.0,2023.0,2023-11-18,Negative,Swedwood,Japan,5.92,43.75,16.32,ADDE,10219178.0,        Chair,https://www.ikea.com/sa/en/p/adde-chair-white-10219178/,39.0,77.0,47.0,Marcus Arvonen
O1071,2024-03-29,2024-04-03,CUST444,Lars Anderson,Oceania,Melbourne,Lighting,Lamps,HEKTAR Floor Lamp,3.0,930.56,0.0,2791.68,952.17,Credit Card,First Class,No,Corporate,Karan Mehta,5.0,3.0,2024.0,2024-04-07,Excellent,Local Supplier JP,Australia,529.62,34.11,287.49,HEKTAR,,,,,,,
O1072,2023-07-01,2023-07-06,CUST550,Maria Rodriguez,North America,Los Angeles,Storage,Wardrobes,BRIMNES Wardrobe,7.0,321.05,0.0,2247.35,682.01,PayPal,Second Class,No,Home Office,Sofia Karlsson,4.0,7.0,2023.0,2023-07-11,Positive,ABC Distributors,USA,205.1,30.35,209.64,BRIMNES,49278341.0,"        Bed frame w storage and headboard,          90x200 cm",https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-luroey-s49278341/,96.0,110.0,54.0,IKEA of Sweden/K Hagberg/M Hagberg
O1073,2024-10-06,2024-10-10,CUST888,Kenji Tanaka,Europe,Berlin,Kitchen,Dinnerware,OFTAST Plate,11.0,1.49,0.0,16.39,5.09,UPI,Standard Class,No,Consumer,Juan Garcia,5.0,10.0,2024.0,2024-10-16,Neutral,FurniMart,Germany,0.85,31.06,2.05,OFTAST,,,,,,,
O1074,2023-04-16,2023-04-21,CUST211,Fatima Al Marzooqi,Middle East,Dubai,Textiles,Rugs,STOENSE Rug,6.0,140.91,0.1,760.91,280.64,NetBanking,Same Day,Yes,Corporate,Aya Sato,4.0,4.0,2023.0,2023-04-21,Excellent,OfficeHub,UAE,93.24,36.88,76.99,STOENSE,,,,,,,
O1075,2024-01-24,2024-01-28,CUST521,David Chen,North America,New York,Furniture,Sofas,KLIPPAN Loveseat,3.0,773.41,0.0,2320.23,707.05,Credit Card,Standard Class,No,Home Office,Omar Hassan,3.0,1.0,2024.0,2024-02-03,Positive,IKEA Industry,USA,585.16,30.47,199.19,KLIPPAN,9251777.0,        2-seat sofa,https://www.ikea.com/sa/en/p/klippan-2-seat-sofa-kabusa-dark-grey-s09251777/,180.0,66.0,88.0,IKEA of Sweden
O1076,2023-05-02,2023-05-07,CUST355,Emily White,Europe,London,Storage,Shelving Unit,HEMNES Storage,8.0,86.99,0.2,556.74,196.88,PayPal,Second Class,No,Consumer,Emily White,5.0,5.0,2023.0,2023-05-11,Neutral,Swedwood,UK,50.04,35.36,69.86,HEMNES,89931560.0,"        Bed frame,          140x200 cm",https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-s89931560/,154.0,,,IKEA of Sweden/Carina Bengs
O1077,2024-07-29,2024-07-30,CUST666,John Smith,Asia,Delhi,Lighting,Lamps,FADO Table Lamp,4.0,22,0.0,88.0,38.35,UPI,First Class,No,Corporate,Rohit Kumar,4.0,7.0,2024.0,2024-08-01,Negative,Local Supplier JP,India,10.0,43.58,8.25,FADO,,,,,,,
O1078,2023-12-25,2023-12-26,CUST240,Priya Sharma,Middle East,Dubai,Kitchen,Appliances,LAGAN Fridge,1.0,600,0.0,600.0,239.77,NetBanking,Same Day,No,Home Office,Anita Desai,5.0,12.0,2023.0,2023-12-27,Excellent,ABC Distributors,UAE,350.0,39.96,10.23,LAGAN,,,,,,,
O1079,2024-04-19,2024-04-22,CUST130,Michael Brown,North America,Toronto,Furniture,Chairs,ODGER Chair,13.0,448.33,0.0,5828.29,2408.88,Credit Card,Standard Class,No,Consumer,Karan Mehta,3.0,4.0,2024.0,2024-04-25,Positive,FurniMart,Canada,212.72,41.33,554.77,ODGER,70308685.0,        Swivel chair,https://www.ikea.com/sa/en/p/odger-swivel-chair-white-beige-70308685/,68.0,,68.0,J Löfgren/J Pettersson
O1080,2023-08-11,2023-08-14,CUST880,Jessica Lee,Europe,Madrid,Storage,Wardrobes,PAX Wardrobe,6.0,737.91,0.0,4427.46,1459.72,PayPal,Second Class,No,Corporate,Sofia Karlsson,5.0,8.0,2023.0,2023-08-15,Neutral,OfficeHub,Spain,432.22,32.97,450.0,PAX,29385672.0,"        Wardrobe combination,          150x58x201 cm",https://www.ikea.com/sa/en/p/pax-wardrobe-combination-white-s29385672/,150.0,201.0,58.0,IKEA of Sweden/Ehlén Johansson
O1081,2024-02-09,2024-02-14,CUST401,Lars Anderson,Asia,Shanghai,Furniture,Tables,LINNMON/ADILS Desk,7.0,260.12,0.1,1638.76,647.79,UPI,Standard Class,Yes,Home Office,Juan Garcia,4.0,2.0,2024.0,2024-02-16,Negative,IKEA Industry,China,137.91,39.53,164.63,LINNMON/ADILS,,,,,,,
O1082,2023-03-22,2023-03-27,CUST555,Maria Rodriguez,Oceania,Melbourne,Lighting,Lamps,LERSTA Floor Lamp,11.0,5.99,0.0,65.89,28.52,NetBanking,Same Day,No,Consumer,Aya Sato,5.0,3.0,2023.0,2023-04-01,Excellent,Swedwood,Australia,3.35,43.29,6.27,LERSTA,,,,,,,
O1083,2024-07-09,2024-07-10,CUST333,Kenji Tanaka,North America,New York,Kitchen,Dinnerware,FÄRGRIK Bowl,12.0,1.89,0.0,22.68,9.07,Credit Card,First Class,Yes,Corporate,Omar Hassan,3.0,7.0,2024.0,2024-07-13,Positive,Local Supplier JP,USA,1.1,39.99,3.55,FÄRGRIK,,,,,,,
O1084,2023-09-02,2023-09-07,CUST798,Fatima Al Marzooqi,Europe,London,Textiles,Bedding,GULLKLOCKA Duvet,1.0,59.99,0.0,59.99,2.5,PayPal,Second Class,No,Home Office,Emily White,5.0,9.0,2023.0,2023-09-12,Neutral,ABC Distributors,UK,42.0,4.16,15.49,GULLKLOCKA,,,,,,,
O1085,2024-11-17,2024-11-20,CUST445,David Chen,Asia,Mumbai,Furniture,Sofas,KIVIK Sofa,2.0,799,0.0,1598.0,536.46,UPI,Standard Class,No,Consumer,Rohit Kumar,4.0,11.0,2024.0,2024-11-23,Negative,FurniMart,India,450.0,33.57,100.08,KIVIK,79305512.0,        Chaise longue,https://www.ikea.com/sa/en/p/kivik-chaise-longue-skiftebo-dark-grey-s79305512/,90.0,83.0,163.0,Ola Wihlborg
O1086,2023-04-20,2023-04-25,CUST168,Emily White,North America,Toronto,Storage,Shelving Unit,KALLAX Shelf,6.0,49.99,0.1,269.95,98.45,NetBanking,Same Day,No,Corporate,Anita Desai,5.0,4.0,2023.0,2023-04-25,Excellent,OfficeHub,Canada,30.0,36.47,33.5,KALLAX,20275814.0,"        Shelving unit,          77x77 cm",https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-20275814/,77.0,77.0,39.0,Tord Björklund
O1087,2024-06-14,2024-06-19,CUST755,John Smith,Europe,Barcelona,Kitchen,Appliances,TILLREDA Portable Induction Hob,5.0,957.28,0.0,4786.4,1568.17,Credit Card,First Class,Yes,Home Office,Karan Mehta,3.0,6.0,2024.0,2024-06-23,Positive,IKEA Industry,Spain,507.99,32.76,448.26,TILLREDA,,,,,,,
O1088,2023-11-06,2023-11-09,CUST914,Priya Sharma,Asia,Tokyo,Lighting,Lamps,HEKTAR Floor Lamp,1.0,930.56,0.05,884.03,239.31,PayPal,Second Class,No,Consumer,Sofia Karlsson,5.0,11.0,2023.0,2023-11-12,Neutral,Swedwood,Japan,529.62,27.07,75.1,HEKTAR,,,,,,,
O1089,2024-03-09,2024-03-14,CUST777,Michael Brown,North America,Chicago,Furniture,Tables,INGATORP Dining Table,10.0,546.04,0.0,5460.4,1856.77,UPI,Standard Class,No,Corporate,Juan Garcia,4.0,3.0,2024.0,2024-03-18,Negative,Local Supplier JP,USA,342.14,33.98,422.03,INGATORP,29917307.0,"        Table and 4 chairs,          155 cm",https://www.ikea.com/sa/en/p/ingatorp-ingolf-table-and-4-chairs-white-s29917307/,87.0,74.0,,Carina Bengs
O1090,2023-08-16,2023-08-21,CUST840,Jessica Lee,Europe,Munich,Storage,Shelving Unit,BILLY Bookcase,3.0,271.04,0.0,813.12,266.3,NetBanking,Same Day,No,Home Office,Aya Sato,5.0,8.0,2023.0,2023-08-21,Excellent,ABC Distributors,Germany,153.38,32.75,47.78,BILLY,263850.0,"        Bookcase,          80x28x202 cm",https://www.ikea.com/sa/en/p/billy-bookcase-white-00263850/,80.0,202.0,28.0,Gillis Lundgren
O1091,2024-10-02,2024-10-05,CUST740,Lars Anderson,Asia,Mumbai,Textiles,Rugs,STOENSE Rug,5.0,140.91,0.0,704.55,237.94,Credit Card,First Class,No,Consumer,Omar Hassan,3.0,10.0,2024.0,2024-10-09,Positive,FurniMart,India,93.24,33.77,75.31,STOENSE,,,,,,,
O1092,2023-01-26,2023-01-31,CUST392,Maria Rodriguez,Oceania,Sydney,Kitchen,Dinnerware,OFTAST Plate,8.0,1.49,0.2,9.54,2.59,PayPal,Second Class,No,Corporate,Emily White,5.0,1.0,2023.0,2023-02-05,Neutral,OfficeHub,Australia,0.85,27.15,1.57,OFTAST,,,,,,,
O1093,2024-05-24,2024-05-25,CUST610,Kenji Tanaka,North America,Vancouver,Lighting,Lamps,FADO Table Lamp,4.0,22,0.0,88.0,38.35,UPI,Standard Class,No,Home Office,Rohit Kumar,4.0,5.0,2024.0,2024-05-27,Negative,IKEA Industry,Canada,10.0,43.58,8.25,FADO,,,,,,,
O1094,2023-10-14,2023-10-19,CUST406,Fatima Al Marzooqi,Europe,London,Furniture,Sofas,KIVIK Sofa,1.0,799,0.0,799.0,258.11,NetBanking,Same Day,No,Consumer,Anita Desai,5.0,10.0,2023.0,2023-10-19,Excellent,Swedwood,UK,450.0,32.3,50.89,KIVIK,79305512.0,        Chaise longue,https://www.ikea.com/sa/en/p/kivik-chaise-longue-skiftebo-dark-grey-s79305512/,90.0,83.0,163.0,Ola Wihlborg
O1095,2024-02-24,2024-02-29,CUST910,David Chen,Asia,Tokyo,Storage,Wardrobes,PAX Wardrobe,3.0,737.91,0.0,2213.73,709.68,Credit Card,First Class,No,Corporate,Karan Mehta,3.0,2.0,2024.0,2024-03-04,Positive,Local Supplier JP,Japan,432.22,32.06,179.8,PAX,29385672.0,"        Wardrobe combination,          150x58x201 cm",https://www.ikea.com/sa/en/p/pax-wardrobe-combination-white-s29385672/,150.0,201.0,58.0,IKEA of Sweden/Ehlén Johansson
O1096,2023-07-23,2023-07-28,CUST790,Emily White,North America,Chicago,Kitchen,Appliances,LAGAN Fridge,2.0,600,0.1,1080.0,400.95,PayPal,Second Class,No,Home Office,Sofia Karlsson,5.0,7.0,2023.0,2023-08-01,Neutral,ABC Distributors,USA,350.0,37.12,48.05,LAGAN,,,,,,,
O1097,2024-09-18,2024-09-22,CUST550,John Smith,Europe,Madrid,Textiles,Bedding,FÄLTSKÄR Sheet Set,4.0,993.45,0.0,3973.8,1298.12,UPI,Standard Class,No,Consumer,Juan Garcia,4.0,9.0,2024.0,2024-09-26,Negative,FurniMart,Spain,504.6,32.67,371.48,FÄLTSKÄR,,,,,,,
O1098,2023-03-05,2023-03-06,CUST888,Priya Sharma,Asia,Delhi,Furniture,Chairs,ADDE Chair,10.0,11.2,0.0,112.0,48.3,NetBanking,Same Day,Yes,Corporate,Aya Sato,5.0,3.0,2023.0,2023-03-09,Excellent,OfficeHub,India,5.92,43.12,10.46,ADDE,10219178.0,        Chair,https://www.ikea.com/sa/en/p/adde-chair-white-10219178/,39.0,77.0,47.0,Marcus Arvonen
O1099,2024-07-07,2024-07-11,CUST101,Michael Brown,Middle East,Dubai,Lighting,Lamps,LERSTA Floor Lamp,5.0,5.99,0.0,29.95,12.83,Credit Card,First Class,No,Home Office,Omar Hassan,3.0,7.0,2024.0,2024-07-16,Positive,IKEA Industry,UAE,3.35,42.84,2.95,LERSTA,,,,,,,
O1100,2023-12-01,2023-12-05,CUST168,Jessica Lee,North America,Vancouver,Storage,Shelving Unit,KALLAX Shelf,8.0,49.99,0.2,319.94,121.78,PayPal,Second Class,No,Consumer,Emily White,5.0,12.0,2023.0,2023-12-08,Neutral,Swedwood,Canada,30.0,38.06,32.14,KALLAX,20275814.0,"        Shelving unit,          77x77 cm",https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-20275814/,77.0,77.0,39.0,Tord Björklund
O1101,2024-07-28,2024-07-30,CUST312,Priya Sharma,Oceania,Melbourne,Storage,Wardrobes,BRIMNES Wardrobe,9.0,355.25,0.0,3197.25,789.68,UPI,Same Day,Yes,Consumer,Emily White,3.0,7.0,2024.0,2024-08-05,Neutral,FurniMart,Australia,242.64,24.7,223.81,BRIMNES,49278341.0,"        Bed frame w storage and headboard,          90x200 cm",https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-luroey-s49278341/,96.0,110.0,54.0,IKEA of Sweden/K Hagberg/M Hagberg
O1102,2024-12-07,2024-12-12,CUST312,Chloé Dubois,Asia,Beijing,Lighting,Lamps,HEKTAR Floor Lamp,2.0,574.11,0.2,918.58,75.89,NetBanking,Same Day,Yes,Consumer,Emily White,5.0,12.0,2024.0,2024-12-15,Excellent,IKEA Industry,China,352.45,8.26,137.79,HEKTAR,,,,,,,
O1103,2024-11-02,2024-11-04,CUST552,Priya Sharma,Europe,Manchester,Lighting,Lamps,FADO Table Lamp,2.0,616.25,0.0,1232.5,453.83,NetBanking,Standard Class,Yes,Consumer,Anita Desai,5.0,11.0,2024.0,2024-11-10,Neutral,FurniMart,UK,352.36,36.82,73.95,FADO,,,,,,,
O1104,2023-04-13,2023-04-18,CUST583,Kenji Tanaka,North America,Chicago,Textiles,Rugs,STOENSE Rug,13.0,963.97,0.1,11278.45,3262.98,Cash,First Class,Yes,Home Office,Sofia Karlsson,3.0,4.0,2023.0,2023-04-16,Positive,Local Supplier JP,USA,564.52,28.93,676.71,STOENSE,,,,,,,
O1105,2023-06-30,2023-06-30,CUST957,Yuki Sato,Middle East,Dubai,Furniture,Sofas,GRÖNLID Sofa,10.0,603.37,0.2,4826.96,571.02,NetBanking,Second Class,Yes,Corporate,Omar Hassan,3.0,6.0,2023.0,2023-07-07,Excellent,IKEA Industry,UAE,353.19,11.83,724.04,GRÖNLID,29278101.0,        2-seat sofa-bed,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/,196.0,104.0,98.0,IKEA of Sweden/Francis Cayouette/Ehlén Johansson
O1106,2024-08-15,2024-08-19,CUST980,David Chen,Europe,Barcelona,Kitchen,Dinnerware,FÄRGRIK Bowl,1.0,1.89,0.0,1.89,0.77,Credit Card,Standard Class,No,Home Office,Juan Garcia,4.0,8.0,2024.0,2024-08-22,Positive,Swedwood,Spain,1.1,40.74,0.02,FÄRGRIK,,,,,,,
O1107,2023-05-11,2023-05-16,CUST617,Emily White,Asia,Tokyo,Furniture,Tables,LACK Side Table,9.0,20,0.0,180.0,58.85,PayPal,Second Class,No,Consumer,Aya Sato,5.0,5.0,2023.0,2023-05-21,Neutral,Local Supplier JP,Japan,13.0,32.7,13.15,LACK,60282186.0,"        Wall shelf unit,          30x190 cm",https://www.ikea.com/sa/en/p/lack-wall-shelf-unit-white-60282186/,30.0,190.0,28.0,C Halskov/H Dalsgaard
O1108,2024-01-20,2024-01-25,CUST754,John Smith,North America,New York,Lighting,Lamps,HEKTAR Floor Lamp,2.0,930.56,0.0,1861.12,601.78,UPI,Standard Class,No,Corporate,Omar Hassan,4.0,1.0,2024.0,2024-01-29,Negative,ABC Distributors,USA,529.62,32.33,200.0,HEKTAR,,,,,,,
O1109,2023-03-08,2023-03-12,CUST559,Maria Rodriguez,Europe,Manchester,Storage,Shelving Unit,HEMNES Storage,12.0,86.99,0.0,1043.88,419.82,NetBanking,Same Day,No,Home Office,Emily White,5.0,3.0,2023.0,2023-03-12,Excellent,FurniMart,UK,50.04,40.22,94.74,HEMNES,89931560.0,"        Bed frame,          140x200 cm",https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-s89931560/,154.0,,,IKEA of Sweden/Carina Bengs
O1110,2024-10-08,2024-10-10,CUST180,Kenji Tanaka,Asia,Beijing,Textiles,Bedding,FÄLTSKÄR Sheet Set,7.0,993.45,0.2,5563.32,1797.1,Credit Card,First Class,No,Consumer,Rohit Kumar,4.0,10.0,2024.0,2024-10-15,Positive,OfficeHub,China,504.6,32.3,572.58,FÄLTSKÄR,,,,,,,
O1111,2023-02-14,2023-02-17,CUST463,Fatima Al Marzooqi,Oceania,Melbourne,Furniture,Chairs,MILLBERGET Swivel Chair,4.0,150,0.1,540.0,196.53,PayPal,Second Class,No,Corporate,Anita Desai,2.0,2.0,2023.0,2023-02-24,Neutral,IKEA Industry,Australia,80.0,36.4,37.47,MILLBERGET,90339412.0,        Swivel chair,https://www.ikea.com/sa/en/p/millberget-swivel-chair-bomstad-black-90339412/,,,65.0,Ola Wihlborg
O1112,2024-06-20,2024-06-23,CUST316,David Chen,North America,Toronto,Kitchen,Dinnerware,OFTAST Plate,15.0,1.49,0.0,22.35,9.0,UPI,Standard Class,No,Home Office,Karan Mehta,5.0,6.0,2024.0,2024-06-28,Negative,Swedwood,Canada,0.85,40.27,3.82,OFTAST,,,,,,,
O1113,2023-09-27,2023-09-30,CUST883,Emily White,Europe,Berlin,Lighting,Lamps,FADO Table Lamp,2.0,22,0.0,44.0,19.18,NetBanking,Same Day,No,Consumer,Sofia Karlsson,4.0,9.0,2023.0,2023-09-30,Excellent,Local Supplier JP,Germany,10.0,43.59,4.82,FADO,,,,,,,
O1114,2024-03-04,2024-03-06,CUST211,John Smith,Asia,Osaka,Furniture,Sofas,GRÖNLID Sofa,1.0,650,0.0,650.0,209.68,Credit Card,First Class,No,Corporate,Juan Garcia,5.0,3.0,2024.0,2024-03-09,Positive,ABC Distributors,Japan,350.0,32.26,90.32,GRÖNLID,29278101.0,        2-seat sofa-bed,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/,196.0,104.0,98.0,IKEA of Sweden/Francis Cayouette/Ehlén Johansson
O1115,2023-07-26,2023-07-31,CUST649,Maria Rodriguez,North America,Chicago,Storage,Wardrobes,PAX Wardrobe,4.0,737.91,0.1,2656.48,858.98,PayPal,Second Class,No,Home Office,Aya Sato,4.0,7.0,2023.0,2023-08-04,Neutral,FurniMart,USA,432.22,32.33,237.52,PAX,29385672.0,"        Wardrobe combination,          150x58x201 cm",https://www.ikea.com/sa/en/p/pax-wardrobe-combination-white-s29385672/,150.0,201.0,58.0,IKEA of Sweden/Ehlén Johansson
O1116,2024-11-28,2024-12-03,CUST711,Kenji Tanaka,Europe,Madrid,Kitchen,Appliances,TILLREDA Portable Induction Hob,3.0,957.28,0.0,2871.84,935.6,UPI,Standard Class,No,Consumer,Omar Hassan,5.0,11.0,2024.0,2024-12-07,Negative,OfficeHub,Spain,507.99,32.58,315.27,TILLREDA,,,,,,,
O1117,2023-01-05,2023-01-09,CUST840,Fatima Al Marzooqi,Middle East,Dubai,Textiles,Rugs,STOENSE Rug,10.0,140.91,0.0,1409.1,500.58,NetBanking,Same Day,No,Corporate,Emily White,3.0,1.0,2023.0,2023-01-09,Excellent,IKEA Industry,UAE,93.24,35.53,118.5,STOENSE,,,,,,,
O1118,2024-05-18,2024-05-23,CUST392,David Chen,North America,Vancouver,Lighting,Lamps,HEKTAR Floor Lamp,5.0,930.56,0.0,4652.8,1655.43,Credit Card,First Class,No,Home Office,Rohit Kumar,5.0,5.0,2024.0,2024-05-27,Positive,Swedwood,Canada,529.62,35.58,499.77,HEKTAR,,,,,,,
O1119,2023-09-05,2023-09-07,CUST610,Emily White,Europe,Berlin,Furniture,Tables,LACK Side Table,15.0,20,0.0,300.0,117.75,PayPal,Second Class,No,Consumer,Anita Desai,4.0,9.0,2023.0,2023-09-15,Neutral,Local Supplier JP,Germany,13.0,39.25,30.0,LACK,60282186.0,"        Wall shelf unit,          30x190 cm",https://www.ikea.com/sa/en/p/lack-wall-shelf-unit-white-60282186/,30.0,190.0,28.0,C Halskov/H Dalsgaard
O1120,2024-02-01,2024-02-05,CUST755,John Smith,Asia,Shanghai,Storage,Shelving Unit,KALLAX Shelf,8.0,45.99,0.0,367.92,146.47,UPI,Standard Class,No,Corporate,Karan Mehta,5.0,2.0,2024.0,2024-02-11,Negative,ABC Distributors,China,25.0,39.81,31.75,KALLAX,20275814.0,"        Shelving unit,          77x77 cm",https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-20275814/,77.0,77.0,39.0,Tord Björklund
O1121,2023-06-25,2023-06-30,CUST521,Priya Sharma,North America,New York,Kitchen,Dinnerware,FÄRGRIK Bowl,10.0,1.89,0.0,18.9,7.64,NetBanking,Same Day,Yes,Home Office,Sofia Karlsson,4.0,6.0,2023.0,2023-06-30,Excellent,FurniMart,USA,1.1,40.42,2.5,FÄRGRIK,,,,,,,
O1122,2024-10-21,2024-10-26,CUST355,Michael Brown,Europe,London,Textiles,Bedding,GULLKLOCKA Duvet,3.0,59.99,0.1,161.97,25.02,Credit Card,First Class,No,Consumer,Juan Garcia,5.0,10.0,2024.0,2024-10-29,Positive,OfficeHub,UK,42.0,15.45,17.95,GULLKLOCKA,,,,,,,
O1123,2023-04-02,2023-04-07,CUST662,Jessica Lee,Asia,Tokyo,Furniture,Chairs,ODGER Chair,13.0,448.33,0.2,4662.63,1774.22,PayPal,Second Class,No,Corporate,Aya Sato,3.0,4.0,2023.0,2023-04-12,Neutral,IKEA Industry,Japan,212.72,38.05,393.37,ODGER,70308685.0,        Swivel chair,https://www.ikea.com/sa/en/p/odger-swivel-chair-white-beige-70308685/,68.0,,68.0,J Löfgren/J Pettersson
O1124,2024-01-15,2024-01-16,CUST240,Lars Anderson,Oceania,Sydney,Lighting,Lamps,FADO Table Lamp,4.0,22,0.0,88.0,38.35,UPI,Standard Class,No,Home Office,Omar Hassan,5.0,1.0,2024.0,2024-01-20,Negative,Swedwood,Australia,10.0,43.58,8.25,FADO,,,,,,,
O1125,2023-08-25,2023-08-29,CUST130,Maria Rodriguez,North America,Los Angeles,Furniture,Sofas,GRÖNLID Sofa,1.0,650,0.0,650.0,209.68,NetBanking,Same Day,No,Consumer,Emily White,4.0,8.0,2023.0,2023-08-29,Excellent,Local Supplier JP,USA,350.0,32.26,90.32,GRÖNLID,29278101.0,        2-seat sofa-bed,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/,196.0,104.0,98.0,IKEA of Sweden/Francis Cayouette/Ehlén Johansson
O1126,2024-02-12,2024-02-15,CUST880,Kenji Tanaka,Europe,Berlin,Storage,Shelving Unit,BILLY Bookcase,7.0,271.04,0.05,1795.73,647.93,Credit Card,First Class,No,Corporate,Rohit Kumar,5.0,2.0,2024.0,2024-02-17,Positive,ABC Distributors,Germany,153.38,36.08,185.39,BILLY,263850.0,"        Bookcase,          80x28x202 cm",https://www.ikea.com/sa/en/p/billy-bookcase-white-00263850/,80.0,202.0,28.0,Gillis Lundgren
O1127,2023-03-31,2023-04-01,CUST401,Fatima Al Marzooqi,Asia,Mumbai,Textiles,Rugs,VINDUM Rug,6.0,250,0.1,1350.0,487.8,PayPal,Second Class,No,Home Office,Anita Desai,4.0,3.0,2023.0,2023-04-06,Neutral,FurniMart,India,180.0,36.13,132.2,VINDUM,,,,,,,
O1128,2024-07-13,2024-07-18,CUST555,David Chen,Middle East,Dubai,Kitchen,Dinnerware,OFTAST Plate,10.0,1.49,0.0,14.9,4.86,UPI,Standard Class,No,Consumer,Karan Mehta,5.0,7.0,2024.0,2024-07-23,Negative,OfficeHub,UAE,0.85,32.61,1.83,OFTAST,,,,,,,
O1129,2023-05-17,2023-05-22,CUST798,Emily White,North America,Toronto,Lighting,Lamps,LERSTA Floor Lamp,8.0,5.99,0.0,47.92,19.53,NetBanking,Same Day,No,Corporate,Sofia Karlsson,3.0,5.0,2023.0,2023-05-22,Excellent,IKEA Industry,Canada,3.35,40.76,4.88,LERSTA,,,,,,,
O1130,2024-11-09,2024-11-14,CUST445,John Smith,Europe,London,Furniture,Sofas,KLIPPAN Loveseat,1.0,773.41,0.0,773.41,240.23,Credit Card,First Class,No,Home Office,Juan Garcia,5.0,11.0,2024.0,2024-11-18,Positive,Swedwood,UK,585.16,31.06,48.02,KLIPPAN,9251777.0,        2-seat sofa,https://www.ikea.com/sa/en/p/klippan-2-seat-sofa-kabusa-dark-grey-s09251777/,180.0,66.0,88.0,IKEA of Sweden
O1131,2023-12-28,2023-12-28,CUST131,Priya Sharma,Asia,Tokyo,Storage,Shelving Unit,HEMNES Storage,9.0,86.99,0.1,704.62,268.08,PayPal,Second Class,No,Consumer,Aya Sato,4.0,12.0,2023.0,2024-01-07,Neutral,Local Supplier JP,Japan,50.04,38.05,46.86,HEMNES,89931560.0,"        Bed frame,          140x200 cm",https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-s89931560/,154.0,,,IKEA of Sweden/Carina Bengs
O1132,2024-06-08,2024-06-12,CUST777,Michael Brown,North America,New York,Kitchen,Appliances,LAGAN Fridge,2.0,600,0.05,1140.0,450.95,UPI,Standard Class,No,Corporate,Omar Hassan,5.0,6.0,2024.0,2024-06-18,Negative,ABC Distributors,USA,350.0,39.56,48.1,LAGAN,,,,,,,
O1133,2023-10-04,2023-10-05,CUST991,Jessica Lee,Europe,Madrid,Textiles,Bedding,GULLKLOCKA Duvet,5.0,55,0.0,275.0,17.65,NetBanking,Same Day,No,Home Office,Emily White,3.0,10.0,2023.0,2023-10-05,Excellent,FurniMart,Spain,42.0,6.42,52.35,GULLKLOCKA,,,,,,,
O1134,2024-04-26,2024-05-01,CUST444,Lars Anderson,Oceania,Melbourne,Furniture,Chairs,ADDE Chair,14.0,11.2,0.0,156.8,78.43,Credit Card,First Class,No,Consumer,Rohit Kumar,4.0,4.0,2024.0,2024-05-06,Positive,OfficeHub,Australia,5.92,50.02,16.45,ADDE,10219178.0,        Chair,https://www.ikea.com/sa/en/p/adde-chair-white-10219178/,39.0,77.0,47.0,Marcus Arvonen
